Participant,Pair,Variation 1 Name,Image Rank 1 Result,Variation 2 Name,Image Rank 2 Result
Participant 31,20,Green|None|Sans-Serif,1,Red|Image|Sans-Serif,0
Participant 31,21,Blue|Image|Handwritten,1,Red|Illustration|Handwritten,0
Participant 31,22,Red|Illustration|Handwritten,0,Blue|Illustration|Handwritten,1
Participant 31,23,Red|Illustration|Handwritten,0,Green|None|Sans-Serif,1
Participant 31,24,Green|Illustration|Handwritten,1,Red|Image|Handwritten,0
Participant 31,25,Green|None|Handwritten,1,Red|Illustration|Serif,0
Participant 31,26,Green|Illustration|Handwritten,1,Green|None|Serif,0
Participant 31,27,Red|None|Sans-Serif,1,Red|Illustration|Sans-Serif,0
Participant 31,28,Green|Illustration|Sans-Serif,1,Green|Image|Sans-Serif,0
Participant 31,29,Green|Image|Sans-Serif,0,Green|Image|Serif,1
Participant 31,30,Red|Image|Sans-Serif,0,Red|Illustration|Handwritten,1
Participant 31,31,Green|Illustration|Sans-Serif,1,Blue|None|Sans-Serif,0
Participant 31,32,Blue|Image|Serif,1,Green|None|Handwritten,0
Participant 31,33,Blue|None|Handwritten,1,Green|None|Serif,0
Participant 31,34,Blue|Image|Handwritten,1,Red|None|Handwritten,0
Participant 30,0,Green|None|Serif,1,Green|None|Sans-Serif,0
Participant 30,1,Red|Image|Serif,0,Red|Illustration|Serif,1
Participant 30,2,Blue|None|Handwritten,0,Red|Illustration|Handwritten,1
Participant 30,3,Green|Image|Handwritten,0,Red|None|Sans-Serif,1
Participant 30,4,Green|None|Serif,1,Green|Illustration|Handwritten,0
Participant 30,5,Red|Illustration|Sans-Serif,1,Green|Image|Handwritten,0
Participant 30,6,Green|Illustration|Handwritten,1,Blue|None|Handwritten,0
Participant 30,7,Green|Image|Handwritten,0,Green|Illustration|Serif,1
Participant 30,8,Red|None|Handwritten,1,Red|Illustration|Serif,0
Participant 30,9,Blue|None|Handwritten,1,Green|Image|Sans-Serif,0
Participant 30,10,Blue|Illustration|Serif,0,Blue|None|Serif,1
Participant 30,11,Green|Illustration|Serif,0,Blue|None|Serif,1
Participant 30,12,Red|Illustration|Serif,1,Blue|Image|Sans-Serif,0
Participant 30,13,Green|None|Serif,1,Blue|Image|Sans-Serif,0
Participant 30,14,Red|Illustration|Serif,0,Green|None|Sans-Serif,1
Participant 30,15,Green|None|Serif,1,Blue|Image|Handwritten,0
Participant 30,16,Green|Image|Sans-Serif,0,Red|Image|Handwritten,1
Participant 30,17,Blue|Image|Serif,0,Blue|None|Handwritten,1
Participant 30,18,Green|Illustration|Sans-Serif,0,Blue|Illustration|Serif,1
Participant 30,19,Red|None|Serif,1,Blue|None|Sans-Serif,0
Participant 30,20,Green|Illustration|Handwritten,1,Blue|Image|Sans-Serif,0
Participant 30,21,Red|Image|Sans-Serif,0,Blue|None|Serif,1
Participant 30,22,Green|Illustration|Serif,0,Red|Image|Serif,1
Participant 30,23,Blue|None|Sans-Serif,0,Red|None|Sans-Serif,1
Participant 30,24,Red|None|Sans-Serif,1,Green|Image|Sans-Serif,0
Participant 30,25,Green|None|Handwritten,1,Green|Image|Sans-Serif,0
Participant 30,26,Green|Image|Handwritten,0,Blue|Image|Handwritten,1
Participant 30,27,Blue|Image|Sans-Serif,0,Red|None|Serif,1
Participant 30,28,Blue|Image|Sans-Serif,0,Green|Illustration|Sans-Serif,1
Participant 30,29,Red|None|Serif,1,Green|None|Serif,0
Participant 30,30,Green|None|Serif,1,Green|Illustration|Serif,0
Participant 30,31,Green|Image|Handwritten,0,Red|None|Handwritten,1
Participant 30,32,Blue|None|Serif,0,Green|Illustration|Sans-Serif,1
Participant 30,33,Red|None|Serif,1,Red|Illustration|Serif,0
Participant 30,34,Green|None|Serif,1,Blue|None|Sans-Serif,0
Participant 29,0,Red|Image|Handwritten,1,Red|Illustration|Sans-Serif,0
Participant 29,1,Green|None|Serif,1,Blue|None|Serif,0
Participant 29,2,Red|None|Handwritten,0,Red|Image|Sans-Serif,1
Participant 29,3,Blue|None|Handwritten,1,Blue|Illustration|Handwritten,0
Participant 29,4,Red|Illustration|Handwritten,0,Green|Image|Sans-Serif,1
Participant 29,5,Red|Image|Sans-Serif,0,Blue|Illustration|Sans-Serif,1
Participant 29,6,Blue|Illustration|Sans-Serif,0,Green|Image|Sans-Serif,1
Participant 29,7,Blue|Image|Serif,1,Red|None|Sans-Serif,0
Participant 29,8,Green|Illustration|Serif,1,Blue|None|Sans-Serif,0
Participant 29,9,Red|Image|Serif,0,Blue|Illustration|Serif,1
Participant 29,10,Green|None|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 29,11,Green|Illustration|Serif,1,Green|Illustration|Sans-Serif,0
Participant 29,12,Red|Image|Handwritten,0,Blue|Illustration|Handwritten,1
Participant 29,13,Red|None|Handwritten,1,Red|None|Sans-Serif,0
Participant 29,14,Green|None|Handwritten,0,Green|Image|Serif,1
Participant 29,15,Green|Illustration|Handwritten,1,Blue|Image|Serif,0
Participant 29,16,Blue|Image|Serif,1,Blue|Illustration|Serif,0
Participant 29,17,Green|Illustration|Sans-Serif,1,Red|None|Handwritten,0
Participant 29,18,Red|None|Serif,0,Green|Illustration|Sans-Serif,1
Participant 29,19,Red|Illustration|Handwritten,0,Green|None|Handwritten,1
Participant 29,20,Green|None|Serif,1,Red|Image|Handwritten,0
Participant 29,21,Blue|None|Handwritten,0,Green|Image|Serif,1
Participant 29,22,Red|Image|Serif,1,Red|Image|Handwritten,0
Participant 29,23,Blue|Image|Sans-Serif,1,Blue|None|Serif,0
Participant 29,24,Red|None|Serif,0,Blue|Illustration|Handwritten,1
Participant 29,25,Blue|Illustration|Sans-Serif,0,Blue|Illustration|Handwritten,1
Participant 29,26,Red|None|Handwritten,0,Green|Image|Serif,1
Participant 29,27,Green|Illustration|Sans-Serif,1,Red|Illustration|Handwritten,0
Participant 29,28,Green|None|Sans-Serif,1,Red|None|Sans-Serif,0
Participant 29,29,Red|None|Handwritten,0,Red|Illustration|Sans-Serif,1
Participant 29,30,Blue|Illustration|Handwritten,0,Green|Illustration|Serif,1
Participant 29,31,Green|Illustration|Handwritten,1,Red|Image|Handwritten,0
Participant 29,32,Green|Image|Sans-Serif,1,Red|None|Sans-Serif,0
Participant 29,33,Blue|Image|Sans-Serif,1,Green|None|Sans-Serif,0
Participant 29,34,Red|Image|Sans-Serif,0,Blue|Illustration|Handwritten,1
Participant 28,0,Red|Image|Sans-Serif,0,Red|None|Sans-Serif,1
Participant 28,1,Red|None|Serif,0,Blue|Illustration|Serif,1
Participant 28,2,Red|Illustration|Serif,0,Green|Illustration|Serif,1
Participant 28,3,Green|Image|Handwritten,1,Red|Image|Handwritten,0
Participant 28,4,Red|Illustration|Sans-Serif,1,Green|None|Sans-Serif,0
Participant 28,5,Green|None|Sans-Serif,0,Green|None|Handwritten,1
Participant 28,6,Red|Illustration|Handwritten,0,Green|Illustration|Handwritten,1
Participant 28,7,Green|None|Sans-Serif,0,Blue|None|Handwritten,1
Participant 28,8,Blue|None|Sans-Serif,0,Blue|None|Serif,1
Participant 28,9,Blue|Illustration|Sans-Serif,1,Red|Image|Serif,0
Participant 28,10,Green|None|Serif,0,Blue|None|Serif,1
Participant 28,11,Blue|None|Sans-Serif,1,Green|None|Serif,0
Participant 28,12,Red|None|Handwritten,0,Red|Illustration|Handwritten,1
Participant 28,13,Red|Illustration|Sans-Serif,0,Blue|Illustration|Serif,1
Participant 28,14,Red|Image|Handwritten,1,Red|None|Serif,0
Participant 28,15,Green|Illustration|Sans-Serif,1,Green|Image|Handwritten,0
Participant 28,16,Red|None|Sans-Serif,0,Green|Illustration|Handwritten,1
Participant 28,17,Green|Illustration|Handwritten,0,Green|Image|Handwritten,1
Participant 28,18,Blue|None|Handwritten,1,Red|None|Sans-Serif,0
Participant 28,19,Green|Image|Serif,1,Red|None|Serif,0
Participant 28,20,Red|None|Sans-Serif,0,Red|Image|Serif,1
Participant 28,21,Blue|None|Sans-Serif,1,Blue|Image|Sans-Serif,0
Participant 28,22,Blue|Illustration|Serif,1,Green|Image|Serif,0
Participant 28,23,Blue|Image|Sans-Serif,1,Green|None|Serif,0
Participant 28,24,Red|None|Sans-Serif,0,Green|None|Sans-Serif,1
Participant 28,25,Green|None|Sans-Serif,0,Green|Illustration|Handwritten,1
Participant 28,26,Blue|Illustration|Sans-Serif,1,Red|None|Sans-Serif,0
Participant 28,27,Red|Illustration|Serif,1,Red|None|Sans-Serif,0
Participant 28,28,Red|None|Serif,0,Green|Illustration|Handwritten,1
Participant 28,29,Red|None|Serif,0,Green|Illustration|Serif,1
Participant 28,30,Blue|None|Serif,0,Red|Image|Handwritten,1
Participant 28,31,Green|None|Handwritten,0,Green|Illustration|Serif,1
Participant 28,32,Blue|Image|Serif,1,Red|Illustration|Handwritten,0
Participant 28,33,Red|Image|Sans-Serif,0,Blue|Illustration|Handwritten,1
Participant 28,34,Blue|Image|Handwritten,1,Blue|Illustration|Handwritten,0
Participant 27,0,Red|Illustration|Handwritten,0,Green|None|Handwritten,1
Participant 27,1,Green|Image|Handwritten,1,Red|Image|Sans-Serif,0
Participant 27,2,Green|Image|Serif,0,Green|None|Handwritten,1
Participant 27,3,Green|Illustration|Sans-Serif,1,Red|Image|Handwritten,0
Participant 27,4,Blue|Illustration|Serif,1,Blue|Image|Sans-Serif,0
Participant 27,5,Green|Illustration|Serif,1,Red|Illustration|Sans-Serif,0
Participant 27,6,Red|Image|Serif,0,Green|None|Handwritten,1
Participant 27,7,Green|None|Handwritten,1,Blue|Image|Serif,0
Participant 27,8,Green|Image|Sans-Serif,0,Red|None|Handwritten,1
Participant 27,9,Blue|Illustration|Handwritten,0,Green|Image|Sans-Serif,1
Participant 27,10,Green|Image|Sans-Serif,0,Green|None|Sans-Serif,1
Participant 27,11,Blue|None|Serif,1,Green|Image|Sans-Serif,0
Participant 27,12,Blue|Illustration|Serif,0,Green|Illustration|Serif,1
Participant 27,13,Blue|Image|Serif,0,Blue|Illustration|Handwritten,1
Participant 27,14,Red|None|Sans-Serif,0,Green|None|Serif,1
Participant 27,15,Red|Image|Sans-Serif,0,Blue|Image|Sans-Serif,1
Participant 27,16,Red|Illustration|Serif,0,Green|Image|Handwritten,1
Participant 27,17,Green|Illustration|Serif,1,Blue|Illustration|Sans-Serif,0
Participant 27,18,Green|Image|Serif,0,Blue|None|Serif,1
Participant 27,19,Red|Illustration|Sans-Serif,0,Blue|Illustration|Sans-Serif,1
Participant 27,20,Blue|Illustration|Serif,0,Blue|None|Handwritten,1
Participant 27,21,Blue|Image|Serif,0,Green|Illustration|Sans-Serif,1
Participant 27,22,Green|Illustration|Serif,1,Red|Illustration|Handwritten,0
Participant 27,23,Blue|None|Handwritten,1,Green|Illustration|Sans-Serif,0
Participant 27,24,Green|Image|Serif,1,Red|Illustration|Handwritten,0
Participant 27,25,Red|None|Sans-Serif,0,Blue|None|Serif,1
Participant 27,26,Red|Image|Handwritten,0,Green|Image|Handwritten,1
Participant 27,27,Blue|None|Serif,0,Green|None|Serif,1
Participant 27,28,Green|Illustration|Handwritten,0,Blue|None|Handwritten,1
Participant 27,29,Green|Image|Serif,0,Green|None|Sans-Serif,1
Participant 27,30,Red|Image|Sans-Serif,0,Blue|Illustration|Sans-Serif,1
Participant 27,31,Red|Illustration|Serif,1,Red|Image|Serif,0
Participant 27,32,Blue|Illustration|Handwritten,1,Red|Image|Sans-Serif,0
Participant 27,33,Green|None|Handwritten,1,Green|Illustration|Serif,0
Participant 27,34,Red|Illustration|Serif,0,Red|None|Sans-Serif,1
Participant 26,0,Blue|Illustration|Serif,1,Red|Image|Serif,0
Participant 26,1,Blue|Image|Handwritten,0,Green|None|Sans-Serif,1
Participant 26,2,Red|Illustration|Sans-Serif,0,Blue|None|Sans-Serif,1
Participant 26,3,Blue|Image|Sans-Serif,0,Blue|Illustration|Sans-Serif,1
Participant 26,4,Blue|Illustration|Sans-Serif,1,Blue|None|Sans-Serif,0
Participant 26,5,Red|Illustration|Serif,0,Blue|Image|Handwritten,1
Participant 26,6,Red|None|Handwritten,0,Blue|None|Sans-Serif,1
Participant 26,7,Green|None|Handwritten,1,Blue|Image|Handwritten,0
Participant 26,8,Red|Illustration|Serif,1,Red|None|Serif,0
Participant 26,9,Red|Illustration|Sans-Serif,0,Green|Illustration|Serif,1
Participant 26,10,Blue|Image|Serif,0,Green|Illustration|Serif,1
Participant 26,11,Green|Image|Serif,1,Blue|None|Handwritten,0
Participant 26,12,Green|Illustration|Handwritten,1,Blue|None|Serif,0
Participant 26,13,Blue|Illustration|Serif,1,Red|None|Handwritten,0
Participant 26,14,Green|Image|Serif,1,Red|None|Serif,0
Participant 26,15,Blue|Illustration|Sans-Serif,0,Green|Illustration|Serif,1
Participant 26,16,Blue|Image|Handwritten,1,Red|Image|Handwritten,0
Participant 26,17,Green|None|Serif,1,Red|Illustration|Serif,0
Participant 26,18,Red|Illustration|Serif,0,Blue|Image|Serif,1
Participant 26,19,Blue|Image|Sans-Serif,1,Green|None|Serif,0
Participant 26,20,Blue|Illustration|Serif,1,Red|Illustration|Handwritten,0
Participant 26,21,Red|Illustration|Handwritten,1,Red|None|Serif,0
Participant 26,22,Red|None|Handwritten,0,Red|None|Sans-Serif,1
Participant 26,23,Blue|None|Serif,1,Green|None|Handwritten,0
Participant 26,24,Red|Image|Serif,0,Green|Image|Serif,1
Participant 26,25,Green|Illustration|Sans-Serif,1,Red|Image|Handwritten,0
Participant 26,26,Blue|Illustration|Serif,1,Red|None|Serif,0
Participant 26,27,Blue|Illustration|Sans-Serif,0,Green|Image|Serif,1
Participant 26,28,Green|Illustration|Serif,1,Green|None|Serif,0
Participant 26,29,Green|Image|Handwritten,1,Green|None|Serif,0
Participant 26,30,Red|Illustration|Serif,0,Green|Illustration|Handwritten,1
Participant 26,31,Blue|None|Sans-Serif,0,Green|Image|Sans-Serif,1
Participant 26,32,Green|Illustration|Sans-Serif,1,Blue|Illustration|Handwritten,0
Participant 26,33,Green|Illustration|Handwritten,1,Blue|Image|Serif,0
Participant 26,34,Blue|Image|Handwritten,0,Blue|Illustration|Serif,1
Participant 24,0,Blue|Image|Sans-Serif,0,Green|None|Sans-Serif,1
Participant 24,1,Blue|Illustration|Handwritten,1,Blue|Image|Sans-Serif,0
Participant 24,2,Red|Image|Handwritten,0,Blue|Image|Serif,1
Participant 24,3,Blue|Illustration|Serif,0,Green|Illustration|Sans-Serif,1
Participant 24,4,Green|Image|Sans-Serif,0,Green|Illustration|Sans-Serif,1
Participant 24,5,Red|None|Serif,0,Green|None|Handwritten,1
Participant 24,6,Red|None|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 24,7,Green|Illustration|Serif,1,Blue|Illustration|Handwritten,0
Participant 24,8,Red|Image|Handwritten,0,Green|None|Serif,1
Participant 24,9,Green|Image|Sans-Serif,1,Red|Image|Serif,0
Participant 24,10,Blue|None|Handwritten,0,Green|None|Sans-Serif,1
Participant 24,11,Blue|Illustration|Serif,0,Blue|None|Sans-Serif,1
Participant 24,12,Red|Illustration|Serif,1,Blue|Image|Handwritten,0
Participant 24,13,Red|Illustration|Serif,0,Green|Illustration|Sans-Serif,1
Participant 24,14,Blue|Illustration|Serif,0,Blue|Illustration|Handwritten,1
Participant 24,15,Green|Illustration|Handwritten,0,Green|None|Serif,1
Participant 24,16,Blue|None|Handwritten,1,Red|None|Sans-Serif,0
Participant 24,17,Blue|Image|Serif,0,Blue|None|Handwritten,1
Participant 24,18,Green|Image|Handwritten,0,Blue|Illustration|Sans-Serif,1
Participant 24,19,Blue|Illustration|Handwritten,1,Red|Image|Sans-Serif,0
Participant 24,20,Blue|Image|Sans-Serif,0,Red|Illustration|Sans-Serif,1
Participant 24,21,Green|None|Serif,1,Blue|None|Sans-Serif,0
Participant 24,22,Green|Illustration|Serif,0,Green|Illustration|Sans-Serif,1
Participant 24,23,Green|None|Serif,1,Green|Image|Sans-Serif,0
Participant 24,24,Green|None|Handwritten,1,Red|None|Handwritten,0
Participant 24,25,Red|None|Serif,1,Red|Illustration|Handwritten,0
Participant 24,26,Blue|None|Serif,0,Green|Illustration|Sans-Serif,1
Participant 24,27,Blue|None|Sans-Serif,1,Red|Illustration|Sans-Serif,0
Participant 24,28,Blue|Illustration|Serif,1,Blue|Image|Handwritten,0
Participant 24,29,Red|Image|Serif,0,Red|None|Handwritten,1
Participant 24,30,Red|Illustration|Sans-Serif,1,Green|Image|Sans-Serif,0
Participant 24,31,Red|Image|Serif,0,Red|Image|Sans-Serif,1
Participant 24,32,Red|Illustration|Handwritten,0,Green|Illustration|Sans-Serif,1
Participant 24,33,Red|Illustration|Sans-Serif,0,Blue|None|Handwritten,1
Participant 24,34,Blue|None|Serif,1,Green|Image|Serif,0
Participant 23,0,Red|Image|Handwritten,0,Blue|None|Serif,1
Participant 23,1,Green|Illustration|Sans-Serif,1,Blue|None|Serif,0
Participant 23,2,Red|Image|Sans-Serif,0,Green|Illustration|Sans-Serif,1
Participant 23,3,Red|Illustration|Sans-Serif,1,Red|Illustration|Handwritten,0
Participant 23,4,Green|Illustration|Handwritten,1,Red|Image|Sans-Serif,0
Participant 23,5,Red|Image|Serif,0,Green|Image|Serif,1
Participant 23,6,Red|None|Sans-Serif,0,Blue|Illustration|Serif,1
Participant 23,7,Blue|Image|Handwritten,1,Blue|None|Handwritten,0
Participant 23,8,Blue|Image|Serif,1,Green|Illustration|Handwritten,0
Participant 23,9,Red|None|Handwritten,0,Green|Image|Sans-Serif,1
Participant 23,10,Green|Illustration|Serif,1,Blue|None|Handwritten,0
Participant 23,11,Green|Image|Handwritten,1,Blue|Image|Handwritten,0
Participant 23,12,Red|Image|Serif,0,Green|Illustration|Serif,1
Participant 23,13,Red|Image|Sans-Serif,0,Green|None|Sans-Serif,1
Participant 23,14,Red|None|Serif,0,Blue|Image|Sans-Serif,1
Participant 23,15,Red|Image|Serif,0,Blue|Illustration|Serif,1
Participant 23,16,Blue|Image|Handwritten,0,Blue|None|Sans-Serif,1
Participant 23,17,Green|Image|Serif,1,Blue|Image|Handwritten,0
Participant 23,18,Blue|Image|Handwritten,1,Red|Illustration|Serif,0
Participant 23,19,Blue|Image|Handwritten,1,Red|Image|Handwritten,0
Participant 23,20,Red|Illustration|Sans-Serif,0,Blue|None|Sans-Serif,1
Participant 23,21,Green|Illustration|Serif,1,Green|Illustration|Handwritten,0
Participant 23,22,Red|Illustration|Sans-Serif,1,Red|None|Sans-Serif,0
